title,title_tokens,title_total,abstract_count,abstract_relative,abstract_tokens,sent_0_count,sent_1_count,sent_2_count,sent_3_count,sent_4_count,sent_5_count,sent_6_count,sent_7_count,sent_8_count,sent_9_count
Energy dependence of kaon-to-proton ratio fluctuations in central Pb+Pb  collisions from $\sqrt{s_{NN}}$ = 6.3 to 17.3 GeV,"['ratio', 'dependence', 'fluctuations', 'kaon-to-proton', 'energy', 'collisions', 'central', 'pb+pb', '$\\sqrt{s_{NN}}$', 'gev', '6.3', '17.3']",12,6,0.5,"['fluctuations', 'central', '$\\sqrt{s_{NN}}$', 'gev', '6.3', '17.3']",0.5,0.0,0.0,0.0,0.0,-,-,-,-,-
Visual TASK: A Collaborative Cognitive Aid for Acute Care Resuscitation,"['a', 'care', 'aid', 'cognitive', 'task', 'visual', 'collaborative', 'acute', 'resuscitation']",9,7,0.7777777777777778,"['aid', 'cognitive', 'task', 'visual', 'collaborative', 'acute', 'resuscitation']",0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,-
"Tevatron Asymmetry of Tops in a W',Z' Model","['tevatron', 'w', 'asymmetry', 'z', 'model', 'tops']",6,2,0.3333333333333333,"['asymmetry', 'model']",0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,-,-,-,-
On the model-dependence of the relation between minimum-bias and  inelastic proton-proton cross sections,"['sections', 'cross', 'relation', 'on', 'inelastic', 'model-dependence', 'minimum-bias', 'proton-proton']",8,8,1.0,"['sections', 'cross', 'relation', 'on', 'inelastic', 'model-dependence', 'minimum-bias', 'proton-proton']",0.875,0.25,0.25,0.25,0.125,0.0,-,-,-,-
Synchronization of spatio-temporal chaos as an absorbing phase  transition: a study in 2+1 dimensions,"['synchronization', 'spatio-temporal', 'transition', 'phase', 'study', '2+1', 'dimensions', 'chaos', 'absorbing']",9,5,0.5555555555555556,"['synchronization', 'transition', '2+1', 'dimensions', 'absorbing']",0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,-,-,-,-,-
Wake Effects on Drift in Two-Dimensional Inviscid Incompressible Flows,"['wake', 'flows', 'effects', 'inviscid', 'incompressible', 'drift', 'two-dimensional']",7,4,0.5714285714285714,"['wake', 'inviscid', 'incompressible', 'drift']",0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,-,-
The Nullity Theorem for Principal Pivot Transform,"['principal', 'the', 'theorem', 'nullity', 'transform', 'pivot']",6,5,0.8333333333333334,"['principal', 'theorem', 'nullity', 'transform', 'pivot']",0.5,0.5,0.3333333333333333,0.0,-,-,-,-,-,-
A Benchmark for Sparse Coding: When Group Sparsity Meets Rank  Minimization,"['a', 'sparsity', 'minimization', 'coding', 'benchmark', 'when', 'group', 'meets', 'sparse', 'rank']",10,6,0.6,"['sparsity', 'minimization', 'coding', 'benchmark', 'sparse', 'rank']",0.4,0.2,0.0,-,-,-,-,-,-,-
Architectural Design Alternatives based on Cloud/Edge/Fog Computing for  Connected Vehicles,"['architectural', 'vehicles', 'based', 'alternatives', 'design', 'computing', 'connected', 'cloud/edge/fog']",8,7,0.875,"['architectural', 'vehicles', 'based', 'alternatives', 'design', 'computing', 'cloud/edge/fog']",0.75,0.625,0.5,0.25,0.125,0.125,0.125,-,-,-
Counting the number of trigonal curves of genus 5 over finite fields,"['trigonal', 'finite', 'counting', 'curves', 'genus', 'fields', '5', 'number']",8,6,0.75,"['trigonal', 'finite', 'curves', 'genus', '5', 'number']",0.5,0.5,0.375,-,-,-,-,-,-,-
A comprehensive approach to new physics simulations,"['a', 'new', 'simulations', 'comprehensive', 'approach', 'physics']",6,3,0.5,"['new', 'approach', 'physics']",0.5,0.16666666666666666,0.0,-,-,-,-,-,-,-
Friedmann-Robertson-Walker Models with Late-Time Acceleration,"['acceleration', 'late-time', 'models', 'friedmann-robertson-walker']",4,3,0.75,"['acceleration', 'late-time', 'models']",0.5,0.5,-,-,-,-,-,-,-,-
Double MRT Thermal Lattice Boltzmann Method for Simulating Natural  Convection of Low Prandtl Number Fluids,"['convection', 'prandtl', 'low', 'fluids', 'double', 'thermal', 'natural', 'lattice', 'simulating', 'boltzmann', 'mrt', 'method', 'number']",13,10,0.7692307692307693,"['convection', 'prandtl', 'low', 'double', 'thermal', 'natural', 'lattice', 'boltzmann', 'method', 'number']",0.5384615384615384,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0,-,-
An all-optical feedback assisted steady state of an optomechanical array,"['steady', 'assisted', 'optomechanical', 'state', 'array', 'an', 'feedback', 'all-optical']",8,5,0.625,"['steady', 'optomechanical', 'state', 'feedback', 'all-optical']",0.5,0.25,0.125,0.125,0.0,-,-,-,-,-
Reverse Janssen effect in narrow granular columns,"['reverse', 'effect', 'granular', 'columns', 'narrow', 'janssen']",6,2,0.3333333333333333,"['reverse', 'effect']",0.3333333333333333,0.0,0.0,0.0,-,-,-,-,-,-
Exploring HTTPS Security Inconsistencies: A Cross-Regional Perspective,"['a', 'https', 'security', 'cross-regional', 'inconsistencies', 'exploring', 'perspective']",7,3,0.42857142857142855,"['https', 'security', 'inconsistencies']",0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Statistics of rigid fibers in strongly sheared turbulence,"['statistics', 'sheared', 'strongly', 'fibers', 'turbulence', 'rigid']",6,4,0.6666666666666666,"['sheared', 'strongly', 'fibers', 'turbulence']",0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-,-
Physical-constraints-preserving central discontinuous Galerkin methods  for special relativistic hydrodynamics with a general equation of state,"['special', 'equation', 'state', 'central', 'physical-constraints-preserving', 'relativistic', 'general', 'galerkin', 'discontinuous', 'methods', 'hydrodynamics']",11,11,1.0,"['special', 'equation', 'state', 'central', 'physical-constraints-preserving', 'relativistic', 'general', 'galerkin', 'discontinuous', 'methods', 'hydrodynamics']",0.7272727272727273,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,-,-,-,-,-
Programmable DNA-mediated multitasking processor,"['multitasking', 'dna-mediated', 'processor', 'programmable']",4,4,1.0,"['multitasking', 'dna-mediated', 'processor', 'programmable']",0.75,0.75,0.25,0.25,-,-,-,-,-,-
Polarizabilities of nonreciprocal bianisotropic particles,"['nonreciprocal', 'particles', 'bianisotropic', 'polarizabilities']",4,3,0.75,"['nonreciprocal', 'particles', 'polarizabilities']",0.5,0.25,0.25,0.25,0.0,-,-,-,-,-
Wave Climate from Spectra and its Connections with Local and Remote Wind  Climate,"['local', 'climate', 'wave', 'wind', 'spectra', 'remote', 'connections']",7,6,0.8571428571428571,"['local', 'climate', 'wave', 'wind', 'spectra', 'remote']",0.7142857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,-,-
A Benchmark Set of Highly-efficient CUDA and OpenCL Kernels and its  Dynamic Autotuning with Kernel Tuning Toolkit,"['tuning', 'a', 'cuda', 'kernels', 'dynamic', 'kernel', 'set', 'benchmark', 'autotuning', 'toolkit', 'highly-efficient', 'opencl']",12,9,0.75,"['tuning', 'cuda', 'kernels', 'dynamic', 'kernel', 'set', 'autotuning', 'toolkit', 'opencl']",0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,-,-
General Lagrangian of Non-Covariant Self-dual Gauge Field,"['gauge', 'non-covariant', 'self-dual', 'field', 'general', 'lagrangian']",6,5,0.8333333333333334,"['non-covariant', 'self-dual', 'field', 'general', 'lagrangian']",0.8333333333333334,0.5,0.16666666666666666,0.0,-,-,-,-,-,-
Green's function for symmetric loading of an elastic sphere with  application to contact problems,"['green', 'symmetric', ""'s"", 'sphere', 'elastic', 'loading', 'problems', 'application', 'function', 'contact']",10,8,0.8,"['green', 'symmetric', ""'s"", 'sphere', 'elastic', 'loading', 'function', 'contact']",0.6,0.2,0.1,0.1,0.0,0.0,0.0,-,-,-
Elastic modulus and yield strength of semicrystalline polymers with bond  disorder are higher than in atomic crystals,"['crystals', 'semicrystalline', 'disorder', 'yield', 'elastic', 'atomic', 'higher', 'polymers', 'modulus', 'bond', 'strength']",11,11,1.0,"['crystals', 'semicrystalline', 'disorder', 'yield', 'elastic', 'atomic', 'higher', 'polymers', 'modulus', 'bond', 'strength']",0.7272727272727273,0.5454545454545454,0.18181818181818182,-,-,-,-,-,-,-
Sound Analysis and Synthesis Adaptive in Time and Two Frequency Bands,"['time', 'sound', 'bands', 'frequency', 'adaptive', 'synthesis', 'analysis', 'two']",8,7,0.875,"['time', 'sound', 'bands', 'frequency', 'adaptive', 'analysis', 'two']",0.375,0.375,0.25,0.25,0.0,-,-,-,-,-
Supporting acceptance testing in distributed software projects with  integrated feedback systems: Experiences and requirements,"['systems', 'projects', 'supporting', 'requirements', 'distributed', 'acceptance', 'software', 'experiences', 'feedback', 'testing', 'integrated']",11,6,0.5454545454545454,"['systems', 'requirements', 'distributed', 'acceptance', 'feedback', 'testing']",0.36363636363636365,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
Systematic study of proton radioactivity of spherical proton emitters  with Skyrme interactions,"['skyrme', 'spherical', 'systematic', 'interactions', 'study', 'radioactivity', 'proton', 'emitters']",8,6,0.75,"['skyrme', 'spherical', 'interactions', 'study', 'radioactivity', 'proton']",0.625,0.375,0.375,0.25,0.125,0.0,0.0,0.0,0.0,-
Optimal quantitative cryptanalysis of permutation-only multimedia  ciphers against plaintext attacks,"['cryptanalysis', 'permutation-only', 'ciphers', 'optimal', 'quantitative', 'plaintext', 'attacks', 'multimedia']",8,3,0.375,"['permutation-only', 'optimal', 'plaintext']",0.25,0.125,0.0,0.0,0.0,0.0,-,-,-,-
Dyson-Schwinger equations and ${\cal N}=4$ SYM in Landau gauge,"['equations', '${\\cal N}=4$', 'gauge', 'sym', 'dyson-schwinger', 'landau']",6,4,0.6666666666666666,"['equations', '${\\cal N}=4$', 'gauge', 'landau']",0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,-,-,-,-,-
"What can we learn about solar coronal mass ejections, coronal dimmings,  and Extreme-Ultraviolet jets through spectroscopic observations?","['dimmings', 'jets', 'coronal', 'learn', 'mass', 'ejections', 'spectroscopic', 'extreme-ultraviolet', 'observations', 'solar', 'what']",11,3,0.2727272727272727,"['coronal', 'mass', 'observations']",0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,-
The large N limit of quiver matrix models and Sasaki-Einstein manifolds,"['large', 'matrix', 'sasaki-einstein', 'limit', 'the', 'models', 'quiver', 'manifolds', 'n']",9,6,0.6666666666666666,"['large', 'matrix', 'sasaki-einstein', 'limit', 'models', 'n']",0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,-,-,-,-,-
Distribution of zero subsequences for Bernstein space and criteria of  completeness for exponential system on a segment,"['subsequences', 'bernstein', 'completeness', 'exponential', 'system', 'space', 'zero', 'segment', 'distribution', 'criteria']",10,5,0.5,"['completeness', 'exponential', 'system', 'segment', 'criteria']",0.4,0.1,0.1,-,-,-,-,-,-,-
Seeding the Formation of Mercurys: An Iron-sensitive Bouncing Barrier in  Disk Magnetic Fields,"['formation', 'magnetic', 'seeding', 'iron-sensitive', 'disk', 'bouncing', 'fields', 'an', 'barrier', 'mercurys']",10,5,0.5,"['formation', 'magnetic', 'bouncing', 'fields', 'barrier']",0.4,0.2,0.2,0.2,0.1,0.0,0.0,-,-,-
Planar Channeling of 855 MeV Electrons in Silicon: Monte-Carlo  Simulations,"['855', 'monte-carlo', 'simulations', 'channeling', 'mev', 'silicon', 'electrons', 'planar']",8,4,0.5,"['channeling', 'mev', 'silicon', 'electrons']",0.5,0.125,0.125,0.0,0.0,0.0,-,-,-,-
Real-time microwave imaging of unknown anomalies via scattering matrix,"['imaging', 'scattering', 'via', 'anomalies', 'matrix', 'unknown', 'microwave', 'real-time']",8,5,0.625,"['imaging', 'scattering', 'anomalies', 'matrix', 'unknown']",0.375,0.375,0.125,0.125,0.125,0.125,0.0,-,-,-
Vacua of N=10 three dimensional gauged supergravity,"['gauged', 'supergravity', 'n=10', 'vacua', 'dimensional', 'three']",6,4,0.6666666666666666,"['gauged', 'supergravity', 'n=10', 'vacua']",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
Generating functions for finite sums involving higher powers of binomial  coefficients: Analysis of hypergeometric functions including new families of  polynomials and numbers,"['involving', 'functions', 'new', 'finite', 'powers', 'families', 'binomial', 'numbers', 'coefficients', 'higher', 'hypergeometric', 'polynomials', 'analysis', 'sums', 'including', 'generating']",16,14,0.875,"['involving', 'functions', 'new', 'finite', 'powers', 'families', 'binomial', 'numbers', 'coefficients', 'higher', 'polynomials', 'sums', 'including', 'generating']",0.5625,0.5625,0.5,0.3125,0.1875,0.1875,0.0625,0.0625,-,-
The Nature and Origin of Substructure in the Outskirts of M31. I.  Surveying the Stellar Content with HST/ACS,"['outskirts', 'origin', 'nature', 'hst/acs', 'm31', 'stellar', 'surveying', 'the', 'i.', 'content', 'substructure']",11,4,0.36363636363636365,"['outskirts', 'm31', 'stellar', 'the']",0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,-
Some remarks on exact wormhole solutions,"['exact', 'some', 'remarks', 'solutions', 'wormhole']",5,3,0.6,"['exact', 'solutions', 'wormhole']",0.6,0.6,0.2,-,-,-,-,-,-,-
Queues and risk processes with dependencies,"['risk', 'queues', 'dependencies', 'processes']",4,1,0.25,['risk'],0.25,0.0,0.0,0.0,0.0,-,-,-,-,-
An Operating System Level Data Migration Scheme in Hybrid DRAM-NVM  Memory Architecture,"['migration', 'scheme', 'architecture', 'system', 'memory', 'operating', 'hybrid', 'dram-nvm', 'an', 'level', 'data']",11,8,0.7272727272727273,"['migration', 'scheme', 'architecture', 'system', 'memory', 'hybrid', 'level', 'data']",0.7272727272727273,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,-,-,-,-
"Toward NS5 Branes on the Resolved Cone over Y^{p,q}","['toward', 'y^', 'q', 'cone', 'resolved', 'ns5', 'branes', 'p']",8,6,0.75,"['y^', 'q', 'cone', 'resolved', 'branes', 'p']",0.75,0.75,0.75,0.125,-,-,-,-,-,-
Quantum symmetries and exceptional collections,"['exceptional', 'symmetries', 'collections', 'quantum']",4,2,0.5,"['symmetries', 'quantum']",0.5,0.0,-,-,-,-,-,-,-,-
Picard group of isotropic realizations of twisted Poisson manifolds,"['isotropic', 'twisted', 'poisson', 'group', 'picard', 'manifolds', 'realizations']",7,6,0.8571428571428571,"['isotropic', 'twisted', 'poisson', 'group', 'picard', 'realizations']",0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,-,-,-,-,-
Band gap and band alignment prediction of nitride based semiconductors  using machine learning,"['learning', 'based', 'semiconductors', 'gap', 'alignment', 'machine', 'band', 'prediction', 'nitride', 'using']",10,8,0.8,"['learning', 'based', 'gap', 'alignment', 'machine', 'band', 'prediction', 'nitride']",0.5,0.4,0.4,0.3,0.2,0.2,0.1,0.1,0.0,-
Benchmark 3D eye-tracking dataset for visual saliency prediction on  stereoscopic 3D video,"['dataset', '3d', 'eye-tracking', 'stereoscopic', 'video', 'benchmark', 'saliency', 'visual', 'prediction']",9,9,1.0,"['dataset', '3d', 'eye-tracking', 'stereoscopic', 'video', 'benchmark', 'saliency', 'visual', 'prediction']",0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,-,-
Theory of the electronic structure of dilute bismide and bismide-nitride  alloys of GaAs: Tight-binding and k.p models,"['k.p', 'theory', 'tight-binding', 'structure', 'electronic', 'dilute', 'bismide-nitride', 'models', 'gaas', 'bismide', 'alloys']",11,7,0.6363636363636364,"['k.p', 'structure', 'electronic', 'dilute', 'models', 'gaas', 'alloys']",0.6363636363636364,0.0,-,-,-,-,-,-,-,-
Impact Angle Control of Interplanetary Shock Geoeffectiveness,"['shock', 'interplanetary', 'angle', 'control', 'impact', 'geoeffectiveness']",6,4,0.6666666666666666,"['shock', 'interplanetary', 'impact', 'geoeffectiveness']",0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-
Microwave properties of superconducting atomic-layer deposited TiN films,"['tin', 'deposited', 'microwave', 'superconducting', 'films', 'properties', 'atomic-layer']",7,5,0.7142857142857143,"['tin', 'microwave', 'superconducting', 'films', 'properties']",0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,-,-,-,-,-,-
Error bounds for augmented truncations of discrete-time block-monotone  Markov chains under subgeometric drift conditions,"['conditions', 'augmented', 'truncations', 'bounds', 'block-monotone', 'discrete-time', 'error', 'drift', 'markov', 'chains', 'subgeometric']",11,6,0.5454545454545454,"['conditions', 'block-monotone', 'drift', 'markov', 'chains', 'subgeometric']",0.45454545454545453,0.36363636363636365,0.09090909090909091,-,-,-,-,-,-,-
Online Ramsey theory for a triangle on $F$-free graphs,"['$F$', 'theory', 'ramsey', 'triangle', 'graphs', 'online', '-free']",7,5,0.7142857142857143,"['$F$', 'ramsey', 'graphs', 'online', '-free']",0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,0.0,-,-,-,-,-
Using Early Quality Assurance Metrics to Focus Testing Activities,"['early', 'activities', 'quality', 'assurance', 'focus', 'using', 'testing', 'metrics']",8,7,0.875,"['early', 'activities', 'quality', 'assurance', 'focus', 'using', 'testing']",0.625,0.375,0.375,0.25,0.125,0.0,0.0,0.0,-,-
Giant Amplification in Degenerate Band Edge Slow-Wave Structures  Interacting with an Electron Beam,"['giant', 'slow-wave', 'structures', 'interacting', 'degenerate', 'electron', 'band', 'edge', 'beam', 'amplification']",10,9,0.9,"['giant', 'slow-wave', 'structures', 'degenerate', 'electron', 'band', 'edge', 'beam', 'amplification']",0.3,0.3,0.2,0.2,0.2,0.2,-,-,-,-
Perturbations of supercritical oriented percolation and sticky Brownian  webs,"['sticky', 'brownian', 'perturbations', 'webs', 'oriented', 'percolation', 'supercritical']",7,5,0.7142857142857143,"['sticky', 'brownian', 'webs', 'percolation', 'supercritical']",0.5714285714285714,0.2857142857142857,0.2857142857142857,-,-,-,-,-,-,-
Generalized Cornfield conditions for the risk difference,"['difference', 'conditions', 'risk', 'generalized', 'cornfield']",5,4,0.8,"['difference', 'conditions', 'risk', 'cornfield']",0.4,0.4,0.2,0.2,0.2,0.2,0.0,0.0,-,-
"Coronal jets, magnetic topologies, and the production of interplanetary  electron streams","['production', 'topologies', 'interplanetary', 'magnetic', 'jets', 'coronal', 'electron', 'streams']",8,6,0.75,"['production', 'interplanetary', 'jets', 'coronal', 'electron', 'streams']",0.75,0.25,0.125,0.125,0.0,-,-,-,-,-
CP violation with Higgs-dependent Yukawa couplings,"['couplings', 'violation', 'yukawa', 'cp', 'higgs-dependent']",5,5,1.0,"['couplings', 'violation', 'yukawa', 'cp', 'higgs-dependent']",0.6,0.4,0.4,0.4,-,-,-,-,-,-
Extensionless Adaptive Transmitter and Receiver Windowing of Beyond 5G  Frames,"['5g', 'beyond', 'adaptive', 'receiver', 'extensionless', 'windowing', 'frames', 'transmitter']",8,3,0.375,"['receiver', 'windowing', 'transmitter']",0.25,0.25,0.25,0.25,0.125,0.0,0.0,-,-,-
Why a Testing Career Is Not the First Choice of Engineers,"['not', 'first', 'why', 'engineers', 'career', 'testing', 'choice', 'is']",8,1,0.125,['testing'],0.125,0.0,-,-,-,-,-,-,-,-
Wi-Fi Channel Saturation as a Mechanism to Improve Passive Capture of  Bluetooth Through Channel Usage Restriction,"['saturation', 'capture', 'through', 'passive', 'mechanism', 'bluetooth', 'wi-fi', 'usage', 'improve', 'channel', 'restriction']",11,2,0.18181818181818182,"['bluetooth', 'wi-fi']",0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,-,-,-,-
MIS: Multimodal Interaction Services in a cloud perspective,"['mis', 'multimodal', 'cloud', 'interaction', 'services', 'perspective']",6,4,0.6666666666666666,"['multimodal', 'cloud', 'interaction', 'services']",0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,-,-,-,-,-,-
Performance Analysis and Prediction in Educational Data Mining: A  Research Travelogue,"['travelogue', 'a', 'research', 'performance', 'mining', 'prediction', 'analysis', 'educational', 'data']",9,6,0.6666666666666666,"['travelogue', 'mining', 'prediction', 'analysis', 'educational', 'data']",0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Weak Memory Models: Balancing Definitional Simplicity and Implementation  Flexibility,"['weak', 'flexibility', 'definitional', 'memory', 'simplicity', 'models', 'implementation', 'balancing']",8,5,0.625,"['weak', 'flexibility', 'memory', 'models', 'implementation']",0.625,0.25,0.125,0.125,0.125,0.125,0.0,0.0,0.0,-
SCAttNet: Semantic Segmentation Network with Spatial and Channel  Attention Mechanism for High-Resolution Remote Sensing Images,"['sensing', 'network', 'spatial', 'images', 'segmentation', 'scattnet', 'high-resolution', 'attention', 'mechanism', 'remote', 'semantic', 'channel']",12,6,0.5,"['sensing', 'network', 'spatial', 'images', 'high-resolution', 'remote']",0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,-,-,-,-
What Can We Learn From Analogue Experiments?,"['we', 'learn', 'experiments', 'can', 'analogue', 'what', 'from']",7,4,0.5714285714285714,"['learn', 'experiments', 'analogue', 'what']",0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,-,-,-,-,-
NileTMRG at SemEval-2017 Task 4: Arabic Sentiment Analysis,"['semeval-2017', 'sentiment', 'arabic', '4', 'niletmrg', 'task', 'analysis']",7,6,0.8571428571428571,"['semeval-2017', 'sentiment', 'arabic', '4', 'task', 'analysis']",0.7142857142857143,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,-,-,-
Discovery of the hard spectrum VHE gamma-ray source HESS J1641-463,"['discovery', 'vhe', 'gamma-ray', 'spectrum', 'hard', 'j1641-463', 'source', 'hess']",8,8,1.0,"['discovery', 'vhe', 'gamma-ray', 'spectrum', 'hard', 'j1641-463', 'source', 'hess']",0.5,0.375,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.0
Analysis of the internal heat losses in a thermoelectric generator,"['thermoelectric', 'internal', 'losses', 'generator', 'heat', 'analysis']",6,5,0.8333333333333334,"['thermoelectric', 'internal', 'losses', 'generator', 'heat']",0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,-,-
Supercuspidal characters of $\operatorname{SL}_2$ over a $p$-adic field,"['supercuspidal', '-adic', 'characters', '$\\operatorname{SL}_2$', 'field', '$p$']",6,2,0.3333333333333333,"['$\\operatorname{SL}_2$', '$p$']",0.16666666666666666,0.16666666666666666,0.0,-,-,-,-,-,-,-
Y-Net: A deep Convolutional Neural Network for Polyp Detection,"['y-net', 'a', 'convolutional', 'network', 'deep', 'polyp', 'detection', 'neural']",8,7,0.875,"['y-net', 'convolutional', 'network', 'deep', 'polyp', 'detection', 'neural']",0.625,0.375,0.25,0.125,0.125,0.125,0.125,0.0,-,-
Small influence of magnetic ordering on lattice dynamics in  TaFe$_{1.25}$Te$_3$,"['$_{1.25}$', 'tafete', 'magnetic', 'dynamics', 'small', '$_3$', 'lattice', 'influence', 'ordering']",9,6,0.6666666666666666,"['$_{1.25}$', 'tafete', 'magnetic', '$_3$', 'lattice', 'ordering']",0.4444444444444444,0.2222222222222222,0.1111111111111111,-,-,-,-,-,-,-
Enhanced and tunable electric dipole-dipole interaction near to planar  metal film,"['enhanced', 'dipole-dipole', 'electric', 'near', 'interaction', 'metal', 'planar', 'film', 'tunable']",9,8,0.8888888888888888,"['enhanced', 'dipole-dipole', 'electric', 'interaction', 'metal', 'planar', 'film', 'tunable']",0.7777777777777778,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,-,-,-,-,-
Multi-View Bayesian Correlated Component Analysis,"['component', 'correlated', 'bayesian', 'multi-view', 'analysis']",5,4,0.8,"['component', 'correlated', 'multi-view', 'analysis']",0.6,0.6,0.4,0.2,0.0,0.0,-,-,-,-
Kadison's Pythagorean Theorem and essential codimension,"['essential', ""'s"", 'codimension', 'pythagorean', 'theorem', 'kadison']",6,6,1.0,"['essential', ""'s"", 'codimension', 'pythagorean', 'theorem', 'kadison']",0.6666666666666666,0.3333333333333333,0.0,0.0,-,-,-,-,-,-
